,PR,TR,포트배당수익률(%)
2020-04-16,1977.530236705104,2215.396931411465,1.7554220859289478
2020-04-17,2050.2895766097363,2297.0185003501415,1.7554220859289478
2020-04-20,2034.1387724204712,2279.2527124236913,1.7554220859289478
2020-04-21,2005.4963593096961,2247.2668858022757,1.7554220859289478
2020-04-22,2032.820906734475,2277.994992690786,1.7554220859289478
2020-04-23,2047.9022410548332,2295.0055483644114,1.7554220859289478
2020-04-24,1995.551383021464,2236.445428574985,1.7554220859289478
2020-04-27,2023.1722610795123,2267.727495115518,1.7554220859289478
2020-04-28,2044.5839411939185,2291.8374997696756,1.7554220859289478
2020-04-29,2098.3475586250524,2352.2158486718645,1.7554220859289478
2020-05-04,2050.853896194076,2299.528625640324,1.7554220859289478
2020-05-06,2131.1680661425025,2389.810919734284,1.7554220859289478
2020-05-07,2156.234141773364,2418.0352720595747,1.7554220859289478
2020-05-08,2238.0124998765978,2509.8634442640127,1.7554220859289478
2020-05-11,2249.968333676581,2523.6353625084726,1.7554220859289478
2020-05-12,2226.1124854987825,2496.997893717558,1.7554220859289478
2020-05-13,2191.037867727383,2457.7733237053285,1.7554220859289478
2020-05-14,2142.749403813919,2403.721774451686,1.7554220859289478
2020-05-15,2166.8385482915514,2430.8616372706815,1.7554220859289478
2020-05-18,2195.336725706352,2463.187333556348,1.7554220859289478
2020-05-19,2222.3197842742406,2493.5824031801953,1.7554220859289478
2020-05-20,2340.5718675886606,2626.3948898781987,1.7554220859289478
2020-05-21,2334.6316220176336,2619.855147223487,1.7554220859289478
2020-05-22,2322.395264495204,2606.249118117024,1.7554220859289478
2020-05-25,2367.8713802004963,2657.6666681081233,1.7554220859289478
2020-05-26,2345.2866632001537,2632.4443999766104,1.7554220859289478
2020-05-27,2314.861462568699,2598.4188030939185,1.7554220859289478
2020-05-28,2272.7091008035145,2551.225625317705,1.7554220859289478
2020-05-29,2252.3247347038714,2528.4647051031493,1.7554220859289478
2020-06-01,2311.0180106305506,2594.727966320536,1.7554220859289478
2020-06-02,2318.120039944982,2602.8269576252537,1.7554220859289478
2020-06-03,2347.4704462838986,2635.9088007067644,1.7554220859289478
2020-06-04,2340.5412956756195,2628.254561650611,1.7554220859289478
2020-06-05,2368.1036390269023,2659.33283590669,1.7554220859289478
2020-06-08,2352.9746530792354,2642.724268165787,1.7554220859289478
2020-06-09,2341.767057949416,2630.2629557774476,1.7554220859289478
2020-06-10,2369.9650616331987,2662.0627702825805,1.7554220859289478
2020-06-11,2307.7536259223107,2592.308370380246,1.7554220859289478
2020-06-12,2232.605799794958,2508.015064774166,1.7554220859289478
2020-06-15,2083.3041382674655,2340.633313482913,1.7554220859289478
2020-06-16,2176.5131515147764,2445.4730051841316,1.7554220859289478
2020-06-17,2190.2915824242164,2461.07236374143,1.7554220859289478
2020-06-18,2187.6285891527405,2458.1982880412147,1.7554220859289478
2020-06-19,2226.556008693973,2502.060563707348,1.7554220859289478
2020-06-22,2223.4561040641865,2498.937341206538,1.7554220859289478
2020-06-23,2191.34595682555,2462.967185136078,1.7554220859289478
2020-06-24,2257.0569514426725,2536.945096238688,1.7554220859289478
2020-06-25,2196.965550206813,2469.5206944640713,1.7554220859289478
2020-06-26,2217.6983233576043,2492.9453789436634,1.7554220859289478
2020-06-29,2166.633546600508,2435.893919311294,1.7554220859289478
2020-06-30,2226.087352546405,2502.8566851697487,1.7554220859289478
2020-07-01,2289.373176282593,2574.134541419086,1.7554220859289478
2020-07-02,2277.09948301692,2560.4572490460237,1.7554220859289478
2020-07-03,2335.0046906208095,2625.69425341368,1.7554220859289478
2020-07-06,2393.2567742122733,2691.5862830842843,1.7554220859289478
2020-07-07,2350.5693384087717,2643.7047316724916,1.7554220859289478
2020-07-08,2380.949069885506,2678.0017671781993,1.7554220859289478
2020-07-09,2394.986589305745,2693.9201057308537,1.7554220859289478
2020-07-10,2451.0709120838023,2757.137173673929,1.7554220859289478
2020-07-13,2486.213450574109,2797.071206425263,1.7554220859289478
2020-07-14,2527.712021044707,2843.895124870725,1.7554220859289478
2020-07-15,2562.8983560856086,2883.621384329047,1.7554220859289478
2020-07-16,2520.91299466714,2836.5182620901815,1.7554220859289478
2020-07-17,2578.5225240384175,2901.4796473913693,1.7554220859289478
2020-07-20,2546.3298518192914,2865.6679978654533,1.7554220859289478
2020-07-21,2670.9123773822466,3006.0190256397836,1.7554220859289478
2020-07-22,2675.1714088682374,3010.9571196767365,1.7554220859289478
2020-07-23,2655.7542068708262,2989.246342359766,1.7554220859289478
2020-07-24,2650.108913070819,2983.035510011233,1.7554220859289478
2020-07-27,2685.63784701817,3023.4637233877766,1.7554220859289478
2020-07-28,2728.315109114399,3071.6569695154813,1.7554220859289478
2020-07-29,2742.257651738363,3087.502477140723,1.7554220859289478
2020-07-30,2781.693184325685,3132.0533873132194,1.7554220859289478
2020-07-31,2689.937004471484,3028.885884255382,1.7554220859289478
2020-08-03,2708.758047961142,3050.5182648721043,1.7554220859289478
2020-08-04,2718.0173973604956,3061.0929650644307,1.7554220859289478
2020-08-05,2691.9450516435672,3031.8754042419655,1.7554220859289478
2020-08-06,2696.513477118617,3037.1637512019097,1.7202242141160278
2020-08-07,2701.3811241540047,3042.7896276315932,1.7202242141160278
2020-08-10,2704.7944035040246,3047.0647508586476,1.7202242141160278
2020-08-11,2747.6596967027513,3095.5000904486665,1.7202242141160278
2020-08-12,2687.5298723638157,3027.9007207735,1.7202242141160278
2020-08-13,2668.9289506569135,3007.0856441833853,1.7202242141160278
2020-08-14,2605.4124963690633,2935.6598290950847,1.7202242141160278
2020-08-18,2506.673077839483,2824.9368469761453,1.7202242141160278
2020-08-19,2537.617532375941,2859.944902805435,1.7202242141160278
2020-08-20,2377.615425156204,2679.7455814016243,1.7202242141160278
2020-08-21,2397.888756131621,2702.722385101927,1.7202242141160278
2020-08-24,2435.318976764311,2745.2987867088004,1.7202242141160278
2020-08-25,2497.379752705632,2815.391565215323,1.7202242141160278
2020-08-26,2486.101737818885,2802.809426529851,1.7202242141160278
2020-08-27,2431.1651474570913,2741.0034809010476,1.7202242141160278
2020-08-28,2441.9530536533944,2753.295911452301,1.7202242141160278
2020-08-31,2426.7836616739137,2736.5790610221297,1.7202242141160278
2020-09-01,2452.5875985072003,2765.8073010315024,1.7202242141160278
2020-09-02,2488.4371914845287,2806.367407476571,1.7202242141160278
2020-09-03,2585.853283884721,2916.3670188521055,1.7202242141160278
2020-09-04,2540.3813182543854,2865.217940290225,1.7202242141160278
2020-09-07,2577.7759906812935,2907.8050311071634,1.7202242141160278
2020-09-08,2654.652093823066,2994.6645073739655,1.7202242141160278
2020-09-09,2645.173070531957,2984.11193106405,1.7202242141160278
2020-09-10,2646.4725111968464,2985.7184876417978,1.7202242141160278
2020-09-11,2629.0566329821772,2966.209796620121,1.7202242141160278
2020-09-14,2697.80236327431,3044.2016153673617,1.7202242141160278
2020-09-15,2692.9729398536488,3038.8952080524996,1.7202242141160278
2020-09-16,2643.5214953646373,2983.232039008665,1.7202242141160278
2020-09-17,2613.3004174958346,2949.26624205385,1.7202242141160278
2020-09-18,2617.0538484118897,2953.6413155400373,1.7202242141160278
2020-09-21,2572.9644700876156,2904.291758417562,1.7202242141160278
2020-09-22,2514.972151095173,2838.9653194856905,1.7202242141160278
2020-09-23,2553.5994245218617,2882.7045411402937,1.7202242141160278
2020-09-24,2497.97616770559,2820.0454293898265,1.7202242141160278
2020-09-25,2491.4514077541526,2812.8118878169107,1.7202242141160278
2020-09-28,2553.127142767157,2882.8501475907306,1.7202242141160278
2020-09-29,2563.908466239664,2895.160169984752,1.7202242141160278
2020-10-05,2585.4928264490673,2920.3581957094907,1.7202242141160278
2020-10-06,2583.4007281189297,2918.132564322486,1.7202242141160278
2020-10-07,2612.1641286754566,2950.7618114046777,1.7202242141160278
2020-10-08,2607.7416473085705,2945.900262455798,1.6638376412882205
2020-10-12,2661.2219142135714,3006.8633686558833,1.6638376412882205
2020-10-13,2689.1868798304645,3038.598856701271,1.6638376412882205
2020-10-14,2646.3664957581427,2990.3509401959373,1.6638376412882205
2020-10-15,2613.9121805028885,2953.8126438065465,1.6638376412882205
2020-10-16,2615.529820510414,2955.775273331891,1.6638376412882205
2020-10-19,2634.534867183878,2977.6594942948386,1.6638376412882205
2020-10-20,2645.9517462439594,2990.699550146761,1.6638376412882205
2020-10-21,2630.416966680851,2973.27614116278,1.6638376412882205
2020-10-22,2594.345902432498,2932.6370141491057,1.6638376412882205
2020-10-23,2568.5421806209206,2903.600865171709,1.6638376412882205
2020-10-26,2504.922699061666,2832.0693897645037,1.6638376412882205
2020-10-27,2517.138971924633,2846.0107658667575,1.6638376412882205
2020-10-28,2541.2448097755228,2873.3969911106797,1.6638376412882205
2020-10-29,2551.7374072478906,2885.3924519181655,1.6638376412882205
2020-10-30,2496.1482078499675,2822.663205703294,1.6638376412882205
2020-11-02,2512.7216897857234,2841.7929308382436,1.6638376412882205
2020-11-03,2556.828165238154,2891.8074073788857,1.6638376412882205
2020-11-04,2590.5584331732916,2930.0902683469453,1.6638376412882205
2020-11-05,2645.2975636806273,2992.1400851306107,1.6638376412882205
2020-11-06,2645.5158579893146,2992.5233148329835,1.6638376412882205
2020-11-09,2655.172352698919,3003.856885738309,1.6638376412882205
2020-11-10,2652.101577120437,3000.519525084465,1.6638376412882205
2020-11-11,2640.879878211424,2987.9596890056187,1.6638376412882205
2020-11-12,2650.2577325726857,2998.706630628143,1.6638376412882205
2020-11-13,2710.0282512061867,3066.4753014274684,1.6638376412882205
2020-11-16,2876.741998645249,3255.5615704518855,1.6638376412882205
2020-11-17,2857.2074441247446,3233.6019314543005,1.6638376412882205
2020-11-18,2818.8054077480606,3190.286321001499,1.6638376412882205
2020-11-19,2850.960875896796,3226.826436674242,1.6638376412882205
2020-11-20,2836.4609379751314,3210.561098268963,1.6638376412882205
2020-11-23,2902.3764488147826,3285.619142133905,1.6638376412882205
2020-11-24,2902.5445113732303,3285.9590761832897,1.6638376412882205
2020-11-25,2865.031507972705,3243.638506509173,1.6638376412882205
2020-11-26,2932.9154511492056,3320.6444086528836,1.6638376412882205
2020-11-27,2933.064722774007,3320.9646881760827,1.6638376412882205
2020-11-30,2899.5572730799463,3283.4745125224254,1.6638376412882205
2020-12-01,2933.5974210449726,3322.1730915890257,1.6638376412882205
2020-12-02,3069.615795384071,3476.3664120830545,1.6638376412882205
2020-12-03,3065.612946998441,3471.9913054750537,1.6638376412882205
2020-12-04,3094.3196991661353,3504.663073341673,1.6638376412882205
2020-12-07,3136.9264203248695,3553.405492101902,1.6638376412882205
2020-12-08,3159.746022883332,3579.417823021157,1.6638376412882205
2020-12-09,3218.3679133229907,3645.9918475479694,1.6638376412882205
2020-12-10,3175.8232104873314,3597.9581298469784,1.6638376412882205
2020-12-11,3178.8706316188673,3601.57467498118,1.6638376412882205
2020-12-14,3177.0975884313493,3600.0577821820725,1.6638376412882205
2020-12-15,3198.285462079833,3624.231440560938,1.6638376412882205
2020-12-16,3309.263723930323,3750.1605538040762,1.6638376412882205
2020-12-17,3380.723428808862,3831.3154348819157,1.6638376412882205
2020-12-18,3339.632639870092,3784.9203620317344,1.6638376412882205
2020-12-21,3358.1991399257763,3806.4825376573936,1.6638376412882205
2020-12-22,3275.7845746647627,3713.2356587953577,1.6638376412882205
2020-12-23,3336.7893068483986,3782.5593158412994,1.6638376412882205
2020-12-24,3392.551223742442,3845.9457942383847,1.6638376412882205
2020-12-28,3400.467728038455,3855.6227116759774,1.6638376412882205
2020-12-29,3471.9851252696617,3936.8920931643493,1.6638376412882205
2020-12-30,3557.2255416100215,4033.7301432990716,1.6638376412882205
2021-01-04,3640.0022090131624,4128.340058121128,1.3184649569213962
2021-01-05,3645.313982305551,4134.513692492407,1.3184649569213962
2021-01-06,3590.744708098438,4072.7682549026904,1.3184649569213962
2021-01-07,3635.7487996353193,4123.96258025966,1.3184649569213962
2021-01-08,3711.1067578832303,4209.591668410533,1.3184649569213962
2021-01-11,3668.97565790536,4162.252109500864,1.3184649569213962
2021-01-12,3659.9666135411685,4152.181720062249,1.3184649569213962
2021-01-13,3734.7646420574415,4237.192000292107,1.3184649569213962
2021-01-14,3737.242767211064,4240.156554600245,1.3184649569213962
2021-01-15,3779.209192197789,4287.925101341169,1.3184649569213962
2021-01-18,3804.378690446942,4316.950086870815,1.3184649569213962
2021-01-19,3897.5582514138396,4422.843560980198,1.3184649569213962
2021-01-20,3914.470527830915,4442.195501109938,1.3184649569213962
2021-01-21,3945.260942933756,4477.298505555026,1.3184649569213962
2021-01-22,3893.613983116443,4418.846206849412,1.3184649569213962
2021-01-25,3981.3950576356146,4518.9578984389545,1.3184649569213962
2021-01-26,3966.349688196147,4502.043629683798,1.3184649569213962
2021-01-27,3883.8455580682703,4408.555650236298,1.3184649569213962
2021-01-28,3764.012686506377,4272.687507034793,1.3184649569213962
2021-01-29,3662.1087469458807,4157.162160861471,1.3184649569213962
2021-02-01,3799.0432210889876,4313.074818860981,1.3184649569213962
2021-02-02,3840.114615655915,4359.860775527008,1.3184649569213962
2021-02-03,3853.7655794157663,4375.517289748476,1.3184649569213962
2021-02-04,3832.531526763398,4351.565487080395,1.3184649569213962
2021-02-05,3853.626484396219,4375.675248674694,1.3184649569213962
2021-02-08,3793.235917939959,4307.5700321171935,1.3184649569213962
2021-02-09,3806.5599554641512,4322.856747536868,1.3184649569213962
2021-02-10,3841.6083891740873,4362.816402138768,1.3184649569213962
2021-02-15,4033.5512618618563,4581.627793582297,1.3184649569213962
